id	nearc2	nearc4	educ	age	fatheduc	motheduc	weight	momdad14	sinmom14	step14	reg661	reg662	reg663	reg664	reg665	reg666	reg667	reg668	reg669	south66	black	smsa	south	smsa66	wage	enroll	married	exper
2512	0	1	12	27	5	9	104794	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	638	0	1	9
2516	0	1	17	25	11	9	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	373	1	5	2
2519	0	1	8	29	6	7	134296	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	300	0	1	15
2522	0	1	18	27	12	8	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	558	0	1	3
2524	0	1	15	26	5	7	93751	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	330	0	6	5
2526	0	1	9	26	13	11	93751	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	375	0	1	11
2527	0	1	13	24	13	11	91137	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	615	0	1	5
2528	0	1	14	27	12	12	426142	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	721	0	1	7
2529	0	1	16	25	12	12	414261	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	529	1	4	3
2531	0	1	12	34	6	12	127041	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	859	0	1	16
2532	0	1	14	27	16	11	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	649	0	1	7
2533	0	1	10	24	16	11	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	238	0	1	8
2534	0	1	12	34	8	6	150139	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	275	0	1	16
2540	0	1	14	24	12	15	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	365	0	1	4
2542	0	1	8	33	6	4	406024	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	800	0	1	19
2543	0	1	12	34	5	12	406024	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	482	0	1	16
2544	0	1	17	29	12	8	493866	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	955	0	1	6
2545	0	1	17	26	7	12	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	462	0	1	3
2546	0	1	16	28	2	8	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	417	0	1	6
2548	0	1	10	25	2	8	367506	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	290	0	1	9
2549	0	1	12	24	12	12	367506	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	240	0	1	6
2558	0	1	12	32	12	12	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	361	0	1	14
2561	0	1	16	28	11	12	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	598	0	1	6
2562	0	1	13	25	7	10	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	750	1	1	6
2563	0	1	16	25	12	11	353857	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	385	0	6	3
2570	0	1	13	34	14	12	411911	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	641	0	1	15
2575	0	1	16	26	12	9	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	468	0	1	4
2576	0	1	13	24	12	9	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	385	1	6	5
2578	0	1	12	25	11	12	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	462	0	1	7
2579	0	1	12	27	14	10	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	635	0	1	9
2580	0	1	12	26	14	10	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	400	0	1	8
2581	0	1	13	27	12	10	420051	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	760	0	1	8
2583	0	1	13	27	12	10	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	560	1	1	8
2587	1	1	11	28	6	6	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	425	0	1	11
2593	1	1	18	32	14	12	370720	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	375	0	1	8
2594	1	1	18	28	16	12	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1298	0	6	4
2595	1	1	15	30	8	14	158714	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	476	0	1	9
2596	1	1	16	27	8	8	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	775	0	6	5
2597	1	1	12	27	10	10	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	714	1	1	9
2602	1	1	13	24	10	11	86498	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	435	0	6	5
2607	1	1	15	24	12	7	86498	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	462	0	1	3
2611	1	1	12	27	7	12	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	515	0	1	9
2612	1	1	12	25	7	12	372835	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1053	0	1	7
2613	1	1	12	30	10	11	610438	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	475	0	1	12
2618	1	1	18	32	14	9	370720	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1502	0	1	8
2619	1	1	15	33	12	14	411911	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	962	0	4	12
2620	1	1	15	30	14	18	134296	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	230	0	4	9
2621	1	1	18	29	14	18	134296	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	750	0	1	5
2622	1	1	15	26	12	12	88672	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	225	0	1	5
2629	1	1	12	25	8	12	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	450	0	1	7
2633	1	1	13	25	9	7	353857	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	865	0	1	6
2634	1	1	8	24	9	10	91137	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	535	0	6	10
2636	1	1	16	27	12	8	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	846	0	1	5
2637	1	1	16	26	12	8	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	759	0	6	4
2638	1	1	16	24	12	8	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	600	0	6	2
2642	1	1	14	32	10	8	411911	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	876	0	1	12
2646	1	1	16	25	14	14	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	533	0	6	3
2649	1	1	12	25	10	8	372835	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	481	0	1	7
2657	1	1	12	27	12	12	426142	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	657	0	1	9
2665	1	1	10	28	8	7	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	500	0	1	12
2666	1	1	12	26	8	7	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	535	1	1	8
2670	1	1	12	31	12	12	493866	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	505	0	1	13
2671	1	1	12	30	12	12	556697	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	750	0	1	12
2672	1	1	12	32	11	8	411911	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	721	0	1	14
2673	1	1	18	32	12	12	411911	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	674	0	1	8
2674	1	1	16	33	17	12	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	913	0	1	11
2675	1	1	17	30	18	18	134296	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	879	1	1	7
2677	1	1	12	26	8	13	88672	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	427	1	1	8
2678	1	1	8	24	12	12	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	792	0	1	10
2679	1	1	14	29	10	10	134296	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	327	1	4	9
2683	1	1	16	34	14	12	127041	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	786	0	1	12
2686	1	1	18	31	14	12	122473	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	337	0	1	7
2689	1	1	16	27	8	8	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	529	0	5	5
2691	1	1	12	27	7	7	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	984	0	2	9
2692	1	1	12	34	3	8	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	817	0	6	16
2695	1	1	14	32	7	8	127041	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	745	0	1	12
2697	1	1	10	24	4	0	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	345	0	6	8
2707	1	1	13	24	6	12	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	263	0	6	5
2708	1	1	18	32	16	16	150139	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	745	0	1	8
2710	1	1	17	29	13	13	134296	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	673	0	6	6
2712	1	1	17	32	14	13	127041	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	721	0	5	9
2728	1	0	13	29	8	10	501027	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	400	0	6	10
2729	1	0	16	29	16	16	556697	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	577	0	1	7
2730	1	0	16	25	18	18	353857	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	813	0	6	3
2731	1	0	12	34	12	11	519712	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	625	0	4	16
2732	1	0	14	26	12	11	362750	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	485	0	5	6
2733	1	0	16	28	10	12	383527	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	841	0	6	6
2734	1	0	16	27	10	12	383527	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	865	0	1	5
2735	1	0	16	26	14	12	426142	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	325	0	1	4
2736	1	0	14	26	9	10	88672	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	477	0	1	6
2737	1	0	16	25	9	10	86498	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	250	0	1	3
2739	1	0	12	24	10	9	91137	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	500	0	6	6
2740	0	0	13	25	8	10	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	515	1	6	6
2743	0	0	18	30	17	13	501027	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	796	0	1	6
2744	0	0	12	25	10	12	367506	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	750	0	1	7
2745	0	0	12	24	10	11	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	419	0	4	6
2749	0	0	12	31	10	11	134296	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	220	0	6	13
2750	0	0	13	29	9	9	134296	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	685	1	1	10
2751	0	0	15	34	14	12	365421	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	500	0	1	13
2754	0	0	16	26	10	12	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	551	0	6	4
2755	0	0	11	25	12	12	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	700	0	1	8
2757	0	1	12	32	8	8	411911	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	707	0	1	14
2761	1	1	17	28	18	14	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	523	0	1	5
2762	1	1	12	24	0	3	372835	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	433	0	1	6
2763	1	1	14	25	5	4	372835	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	462	1	1	5
2764	1	1	12	24	5	4	372835	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	397	0	1	6
2765	1	1	15	26	9	5	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	400	1	1	5
2768	1	1	18	28	14	8	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	872	0	4	4
2769	1	1	12	26	7	10	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	378	0	1	8
2770	1	1	12	27	5	8	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	364	0	1	9
2772	1	1	15	31	12	10	501027	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	962	0	1	10
2776	1	1	15	30	12	15	501027	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	801	0	4	9
2780	1	1	5	32	0	4	730842	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	400	0	1	21
2785	1	1	10	30	9	9	556697	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	450	0	1	14
2790	1	1	12	26	4	9	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	360	0	5	8
2791	0	1	12	27	12	12	383527	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	529	0	1	9
2799	0	1	16	33	8	6	370720	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1202	0	1	11
2813	1	1	12	30	10	9	501027	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	649	0	1	12
2815	1	1	16	31	11	8	556697	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	420	0	5	9
2816	1	1	16	27	11	8	426142	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	455	0	1	5
2818	1	1	12	25	9	6	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	661	0	1	7
2819	0	1	12	24	12	8	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	380	0	1	6
2822	0	1	12	28	12	12	426142	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	625	0	1	10
2825	0	1	13	27	7	12	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	499	0	1	8
2827	0	0	8	31	8	10	548740	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	693	0	1	17
2828	0	1	18	32	15	15	423456	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	535	0	1	8
2831	0	1	7	26	1	8	375674	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	465	0	1	13
2833	0	1	18	27	17	16	375674	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	368	0	1	3
2835	0	1	8	25	4	5	365200	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	700	0	1	11
2839	0	1	16	31	16	12	981534	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	962	0	1	9
2841	0	1	9	33	7	3	363128	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	475	0	6	18
2843	0	1	12	24	7	3	365200	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	200	0	1	6
2852	0	1	16	31	12	12	117386	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	577	0	1	9
2853	0	1	12	24	6	12	75607	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	457	0	6	6
2855	0	1	11	32	2	11	104904	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	577	0	1	15
2857	0	1	15	24	17	16	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	289	1	6	3
2859	0	1	12	25	15	9	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	224	0	1	7
2860	0	1	10	24	15	9	86498	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	363	0	6	8
2862	0	1	9	26	2	9	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	234	0	5	11
2869	0	1	15	31	12	12	549394	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	427	1	1	10
2871	0	1	12	33	8	9	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	678	1	4	15
2872	0	1	13	27	18	16	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	313	1	6	8
2873	0	1	18	28	7	12	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	601	0	1	4
2874	0	1	10	33	6	12	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	500	0	1	17
2875	0	1	12	28	6	12	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	375	0	6	10
2877	0	1	12	34	2	6	127041	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	550	0	1	16
2885	0	1	12	26	9	12	438085	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	519	0	6	8
2886	0	1	14	24	9	12	425871	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	359	0	1	4
2889	0	1	12	31	6	5	118905	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	293	0	1	13
2891	0	1	6	34	6	6	112480	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	270	0	1	22
2892	0	1	14	28	16	13	107087	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	385	0	1	8
2903	0	1	16	30	16	12	110376	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	596	1	1	8
2905	0	1	12	28	3	8	95822	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	600	0	1	10
2909	0	1	12	31	6	10	117386	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	531	0	1	13
2910	0	1	12	26	6	10	77507	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	591	0	1	8
2913	1	1	16	31	12	12	501027	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1374	0	4	9
2916	1	1	17	24	17	12	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	325	1	6	1
2917	1	1	14	25	6	12	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	577	1	1	5
2921	1	1	16	25	16	14	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	444	0	6	3
2922	1	1	13	27	12	12	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	560	0	5	8
2925	1	1	13	32	8	8	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	962	0	1	13
2927	1	1	17	33	16	16	741440	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1269	1	1	10
2928	1	1	16	28	16	16	767055	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	500	0	5	6
2929	1	1	16	30	16	16	1002050	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	583	1	6	8
2930	1	1	17	25	16	16	745670	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	112	1	6	2
2931	1	1	14	33	13	12	730842	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	673	0	1	13
2932	1	1	17	29	14	12	987731	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1923	1	1	6
2936	1	1	14	24	12	12	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	400	0	6	4
2937	1	1	12	25	12	12	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	460	0	1	7
2943	1	1	16	27	12	12	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	315	0	1	5
2945	1	1	14	26	8	10	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	641	0	1	6
2946	1	1	12	25	8	10	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	750	0	1	7
2948	1	1	17	25	18	18	367506	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	308	1	1	2
2950	1	1	17	29	18	16	493866	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	350	1	1	6
2951	1	1	18	27	18	16	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	462	0	5	3
2953	1	1	15	34	12	12	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1154	0	1	13
2954	1	1	16	34	12	12	411911	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1748	0	1	12
2956	1	1	17	33	15	12	411911	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	769	0	1	10
2957	0	1	15	29	12	11	572299	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	730	0	1	8
2961	0	1	18	30	13	17	572299	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	736	0	1	6
2962	0	1	16	25	14	13	425871	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	500	0	1	3
2963	0	1	16	24	12	12	425871	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	365	0	4	2
2965	0	1	13	24	3	3	405778	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	333	1	1	5
2966	0	1	12	33	4	8	363128	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	721	0	1	15
2967	0	1	12	27	3	3	375674	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	375	0	1	9
2968	0	1	12	26	9	5	345645	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	250	0	1	8
2971	0	1	17	30	4	8	451538	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	361	1	1	7
2978	0	0	16	27	8	11	345645	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	522	1	1	5
2979	0	0	12	33	11	11	334102	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	706	0	1	15
2981	0	0	16	26	10	11	345645	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	409	1	1	4
2982	0	0	12	24	7	12	336009	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	416	0	1	6
2986	0	0	16	27	12	16	107087	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	577	0	1	5
2987	0	0	16	24	16	12	104102	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	478	0	1	2
2988	0	0	17	27	13	16	107087	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	625	0	6	4
2989	0	0	17	24	12	16	104102	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	505	0	4	1
2990	0	0	12	32	1	8	363128	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	287	0	1	14
2991	0	0	12	24	6	8	336009	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	500	0	1	6
2992	0	0	8	27	7	8	384050	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	500	0	4	13
2993	0	0	12	27	7	12	345645	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	350	0	1	9
2996	0	0	13	24	12	11	336009	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	462	0	1	5
2998	0	0	13	30	6	1	480216	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	548	0	6	11
2999	0	0	12	28	6	3	317074	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	255	0	1	10
3001	0	0	13	24	4	1	309300	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	524	0	6	5
3002	0	0	12	33	5	9	454271	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	292	0	1	15
3004	0	0	14	28	7	7	375674	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	375	0	1	8
3008	0	0	18	32	7	11	363128	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	529	0	6	8
3012	0	0	16	25	10	12	336009	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	909	0	6	3
3018	0	0	14	28	12	12	375674	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1155	0	1	8
3022	0	0	13	28	12	12	107087	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	781	1	1	9
3023	0	0	13	31	16	12	139895	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	416	0	6	12
3029	0	1	13	29	7	11	118905	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	364	1	1	10
3032	0	1	15	24	7	11	76585	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	375	1	1	3
3036	0	1	14	25	16	16	425871	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	528	0	1	5
3038	0	1	8	32	0	8	454271	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	450	0	1	18
3039	0	1	14	25	6	10	309300	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	540	1	1	5
3040	0	1	8	29	1	6	490767	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	528	0	1	15
3043	0	1	12	26	5	8	77507	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	198	0	6	8
3047	0	1	12	24	2	3	75607	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	400	0	6	6
3050	0	1	9	30	3	5	117386	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	240	0	1	15
3059	0	1	12	24	9	7	89271	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	445	0	1	6
3060	0	1	10	26	3	4	77507	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	250	0	1	10
3061	0	1	12	26	10	12	91831	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	475	0	1	8
3062	0	1	16	28	16	16	84491	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	400	0	1	6
3063	0	1	18	24	16	16	82135	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	398	0	6	0
3064	0	1	12	25	3	5	75607	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	350	0	1	7
3066	0	1	10	31	4	8	117386	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	270	0	1	15
3074	0	1	12	24	18	12	367506	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	900	0	1	6
3077	0	0	13	26	12	12	438085	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	750	0	1	7
3081	0	0	12	24	12	12	82135	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	278	0	1	6
3082	0	0	13	29	13	10	117386	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	500	0	1	10
3084	0	0	8	30	5	8	119965	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	700	0	1	16
